investor_id,transaction_date,amfi_code,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status
INV008715,2025-08-19,118989,SIP,129920,Bihar,Patna,B30,18-25,Male,79.3,Mandate,Pending
INV003008,2024-11-02,119085,Lumpsum,409006,Kerala,Kochi,T30,26-35,Female,142.5,UPI,Pending
INV004090,2025-07-13,148568,Lumpsum,300872,Gujarat,Ahmedabad,T30,18-25,Male,39.5,Net Banking,Verified
INV005413,2022-06-12,119271,SIP,320036,Karnataka,Bangalore,T30,46-55,Male,120.6,Net Banking,Verified
INV008970,2023-02-07,118632,SIP,326870,Telangana,Hyderabad,T30,26-35,Female,90.7,UPI,Pending
INV009114,2023-01-24,125498,SIP,66078,Maharashtra,Mumbai,T30,18-25,Female,3.9,Mandate,Verified
INV001937,2023-02-15,119598,SIP,231727,Rajasthan,Jaipur,B30,18-25,Female,77.8,Cheque,Verified
INV005652,2023-01-22,119271,SIP,22210,Rajasthan,Jaipur,B30,36-45,Female,108.3,Cheque,Pending
INV004495,2024-04-26,119084,SIP,394271,Punjab,Amritsar,B30,46-55,Female,23.1,Net Banking,Verified
INV006022,2022-01-07,125497,SIP,417722,UP,Lucknow,B30,46-55,Female,92.1,Net Banking,Verified
INV007318,2024-02-03,118990,SIP,317012,West Bengal,Kolkata,B30,18-25,Female,58.9,Mandate,Verified
INV002217,2024-12-11,148923,SIP,144170,Bihar,Patna,B30,56+,Male,81.4,Cheque,Verified
INV006516,2025-11-17,120466,SIP,216997,Kerala,Kochi,T30,56+,Male,144.0,Cheque,Verified
INV008927,2022-02-05,120465,SIP,138437,West Bengal,Kolkata,B30,56+,Male,32.0,Mandate,Verified
INV007003,2022-03-16,119084,SIP,398393,UP,Lucknow,B30,46-55,Male,60.7,Cheque,Verified
INV003317,2024-11-19,119093,SIP,1122,Gujarat,Ahmedabad,T30,56+,Male,76.5,Net Banking,Verified
INV007883,2022-12-05,148568,SIP,370785,West Bengal,Kolkata,B30,46-55,Female,40.5,Cheque,Pending
INV006223,2022-01-02,120189,SIP,217862,UP,Lucknow,B30,36-45,Male,135.0,Net Banking,Verified
INV001107,2023-12-05,119775,SIP,250294,UP,Lucknow,B30,46-55,Female,123.9,Mandate,Pending
INV005603,2024-05-04,125124,SIP,316053,Kerala,Kochi,T30,36-45,Female,48.9,UPI,Verified
INV007929,2024-07-24,125354,SIP,238899,Odisha,Bhubaneswar,B30,56+,Male,40.9,Cheque,Verified
INV002131,2025-09-14,118637,Lumpsum,168560,Karnataka,Bangalore,T30,18-25,Female,119.0,UPI,Verified
INV007001,2022-03-21,125354,SIP,50187,Punjab,Amritsar,B30,46-55,Male,149.6,Net Banking,Pending
INV009808,2022-07-07,119598,SIP,346316,Haryana,Faridabad,B30,36-45,Female,42.9,Mandate,Verified
INV007631,2025-06-19,148568,Lumpsum,420631,Maharashtra,Mumbai,T30,36-45,Male,86.1,Mandate,Verified
INV003957,2023-04-22,118632,Redemption,162395,Delhi,Delhi,T30,36-45,Female,56.0,UPI,Verified
INV008925,2025-08-07,119598,SIP,208555,Odisha,Bhubaneswar,B30,56+,Male,8.1,UPI,Verified
INV004972,2023-12-25,119271,SIP,330583,MP,Bhopal,B30,36-45,Male,93.5,Cheque,Pending
INV007887,2023-06-17,118457,Redemption,362717,Tamil Nadu,Chennai,T30,18-25,Female,55.7,UPI,Verified
INV009341,2024-07-05,120504,Lumpsum,485539,Kerala,Kochi,T30,36-45,Female,106.9,Cheque,Verified
INV007059,2025-03-28,148923,SIP,98432,Odisha,Bhubaneswar,B30,18-25,Male,97.9,Net Banking,Verified
INV007628,2025-02-18,120466,SIP,406876,West Bengal,Kolkata,B30,26-35,Female,105.3,Cheque,Pending
INV007412,2025-03-30,119271,Redemption,317062,UP,Lucknow,B30,56+,Female,85.2,UPI,Verified
INV001475,2024-01-05,148567,Lumpsum,463660,Maharashtra,Mumbai,T30,56+,Female,37.0,Net Banking,Verified
INV009886,2025-08-29,125354,SIP,362386,Bihar,Patna,B30,46-55,Female,124.7,Mandate,Verified
INV005202,2024-07-22,120189,SIP,326254,Kerala,Kochi,T30,46-55,Male,65.2,Cheque,Verified
INV002833,2023-07-31,119271,Lumpsum,395503,Punjab,Amritsar,B30,18-25,Female,90.3,Net Banking,Verified
INV009236,2024-11-03,119551,SIP,68548,Karnataka,Bangalore,T30,18-25,Female,129.0,Net Banking,Verified
INV005352,2023-08-31,119085,SIP,125340,Kerala,Kochi,T30,56+,Female,79.5,Mandate,Verified
INV001841,2024-05-17,119272,SIP,60984,Karnataka,Bangalore,T30,46-55,Male,88.0,Mandate,Pending
INV009926,2025-06-05,120841,SIP,353456,Bihar,Patna,B30,36-45,Female,28.2,Mandate,Verified
INV006544,2024-07-08,120466,Redemption,41774,Odisha,Bhubaneswar,B30,46-55,Male,144.0,Net Banking,Verified
INV004301,2022-06-11,125498,Redemption,265446,Karnataka,Bangalore,T30,26-35,Male,86.5,Cheque,Verified
INV001921,2022-02-19,125355,SIP,299175,Kerala,Kochi,T30,56+,Male,111.8,Cheque,Pending
INV008903,2025-06-17,120679,SIP,285614,Gujarat,Ahmedabad,T30,36-45,Male,10.3,Net Banking,Verified
INV008854,2023-09-10,125498,SIP,415202,Bihar,Patna,B30,18-25,Male,88.8,UPI,Verified
INV001376,2025-02-20,148567,Redemption,430831,Rajasthan,Jaipur,B30,26-35,Female,118.0,Net Banking,Verified
INV009675,2023-05-27,119085,Redemption,243406,Delhi,Delhi,T30,26-35,Male,114.2,Net Banking,Verified
INV003014,2025-07-22,148568,Lumpsum,403413,MP,Bhopal,B30,46-55,Female,58.9,Mandate,Verified
INV005248,2025-03-02,148568,Redemption,179423,Haryana,Faridabad,B30,26-35,Male,4.8,Mandate,Pending
INV009213,2022-03-19,119598,SIP,238224,Punjab,Amritsar,B30,18-25,Female,107.5,UPI,Pending
INV001350,2023-04-20,148924,Redemption,116156,Maharashtra,Mumbai,T30,56+,Male,7.5,Cheque,Verified
INV005678,2024-11-14,125354,SIP,362439,Maharashtra,Mumbai,T30,18-25,Male,137.7,UPI,Verified
INV009526,2022-05-31,118989,SIP,288946,Maharashtra,Mumbai,T30,56+,Male,133.5,UPI,Pending
INV005643,2025-07-21,118989,SIP,131178,West Bengal,Kolkata,B30,18-25,Female,105.2,Mandate,Verified
INV002397,2025-02-11,148923,SIP,176813,Telangana,Hyderabad,T30,18-25,Female,26.8,Mandate,Verified
INV004806,2023-06-05,118632,SIP,395981,UP,Lucknow,B30,56+,Female,25.7,Mandate,Verified
INV009339,2022-11-27,148568,SIP,353915,Telangana,Hyderabad,T30,46-55,Male,139.0,Mandate,Pending
INV009151,2025-01-07,120678,Lumpsum,28212,Tamil Nadu,Chennai,T30,36-45,Male,92.9,Mandate,Verified
INV008245,2024-02-21,120841,Lumpsum,468183,Tamil Nadu,Chennai,T30,26-35,Male,108.9,Cheque,Pending
INV008420,2022-05-29,119599,SIP,229153,Delhi,Delhi,T30,46-55,Male,61.5,Cheque,Verified
INV008170,2022-12-25,118457,SIP,496159,Karnataka,Bangalore,T30,26-35,Female,56.3,Mandate,Verified
INV001399,2022-02-19,148924,Redemption,170125,Delhi,Delhi,T30,46-55,Female,119.6,Cheque,Verified
INV002798,2023-02-20,119775,SIP,285859,Telangana,Hyderabad,T30,56+,Female,28.3,UPI,Pending
INV001934,2022-09-04,148923,SIP,460722,UP,Lucknow,B30,18-25,Male,59.7,Cheque,Verified
INV009909,2025-01-19,148567,SIP,45003,Maharashtra,Mumbai,T30,26-35,Female,84.5,Cheque,Verified
INV004225,2024-06-11,118456,SIP,40147,Kerala,Kochi,T30,18-25,Female,5.2,Net Banking,Pending
INV008189,2024-11-09,119084,Lumpsum,447702,Tamil Nadu,Chennai,T30,36-45,Female,52.8,UPI,Verified
INV004458,2022-02-15,118633,SIP,160202,Maharashtra,Mumbai,T30,46-55,Female,113.8,Mandate,Verified
INV001010,2023-08-29,148567,Lumpsum,255709,Delhi,Delhi,T30,46-55,Female,79.0,Cheque,Verified
INV006554,2022-03-13,118457,SIP,151151,Rajasthan,Jaipur,B30,46-55,Female,3.4,Mandate,Verified
INV004116,2022-09-27,120466,Redemption,471229,West Bengal,Kolkata,B30,18-25,Female,137.8,UPI,Verified
INV002043,2023-03-26,125124,SIP,99356,Delhi,Delhi,T30,26-35,Female,28.8,UPI,Pending
INV007478,2022-08-01,118637,SIP,30618,Punjab,Amritsar,B30,18-25,Female,90.3,Net Banking,Verified
INV006376,2025-11-25,120679,SIP,446246,Telangana,Hyderabad,T30,26-35,Male,99.1,UPI,Verified
INV003055,2023-11-30,119776,Redemption,437297,West Bengal,Kolkata,B30,18-25,Female,91.4,Cheque,Verified
INV007397,2025-04-13,118636,Lumpsum,257037,Kerala,Kochi,T30,26-35,Female,81.1,Cheque,Verified
INV001082,2022-06-25,125498,SIP,276292,Maharashtra,Mumbai,T30,46-55,Male,81.6,Cheque,Verified
INV004115,2022-08-17,119552,SIP,298867,MP,Bhopal,B30,26-35,Male,127.7,Net Banking,Verified
INV002820,2023-06-22,118632,Redemption,79450,Telangana,Hyderabad,T30,36-45,Male,91.2,Mandate,Verified
INV008071,2024-09-15,118632,SIP,64823,MP,Bhopal,B30,26-35,Male,101.0,Cheque,Verified
INV001712,2022-08-02,125498,SIP,437363,Tamil Nadu,Chennai,T30,56+,Female,120.7,Mandate,Verified
INV008085,2024-11-19,120678,Lumpsum,120447,Delhi,Delhi,T30,26-35,Male,35.6,Cheque,Verified
INV005055,2024-02-18,119776,SIP,166375,Delhi,Delhi,T30,56+,Female,84.5,Cheque,Verified
INV007548,2023-11-01,125498,SIP,364963,MP,Bhopal,B30,36-45,Male,132.9,Cheque,Verified
INV001235,2024-12-09,118457,Lumpsum,379245,Gujarat,Ahmedabad,T30,46-55,Male,32.4,Net Banking,Verified
INV002236,2022-03-15,125498,SIP,225491,Telangana,Hyderabad,T30,26-35,Female,31.8,UPI,Pending
INV006688,2022-03-14,119085,SIP,245773,Odisha,Bhubaneswar,B30,56+,Male,12.6,Net Banking,Verified
INV007242,2025-09-09,148568,SIP,27528,Telangana,Hyderabad,T30,26-35,Female,121.0,UPI,Verified
INV008958,2024-06-20,125497,Redemption,183777,Gujarat,Ahmedabad,T30,56+,Male,22.1,Cheque,Verified
INV008010,2022-07-15,120678,SIP,113942,Punjab,Amritsar,B30,26-35,Male,74.3,Mandate,Verified
INV005865,2025-11-05,119271,SIP,481660,Kerala,Kochi,T30,26-35,Female,129.4,Mandate,Verified
INV009568,2022-06-08,148924,Lumpsum,233657,Tamil Nadu,Chennai,T30,26-35,Male,33.7,Cheque,Verified
INV002425,2024-04-13,119551,Lumpsum,126361,Odisha,Bhubaneswar,B30,18-25,Male,18.0,Mandate,Verified
INV001352,2024-11-13,148567,SIP,9419,Karnataka,Bangalore,T30,26-35,Male,81.1,Mandate,Verified
INV004397,2024-08-05,120503,SIP,102424,Haryana,Faridabad,B30,46-55,Male,125.0,Cheque,Pending
INV009247,2024-05-03,120466,Lumpsum,193807,UP,Lucknow,B30,36-45,Female,130.5,Cheque,Verified
INV006726,2025-03-11,119085,SIP,47765,Odisha,Bhubaneswar,B30,36-45,Female,8.7,Net Banking,Verified
INV004494,2022-03-20,125124,Lumpsum,311799,MP,Bhopal,B30,36-45,Female,89.9,Cheque,Pending
INV008055,2025-06-22,119271,Lumpsum,257742,Karnataka,Bangalore,T30,56+,Male,14.5,Net Banking,Verified
INV009340,2024-01-21,120190,Redemption,224992,Rajasthan,Jaipur,B30,56+,Male,11.3,Cheque,Verified
INV004006,2022-04-10,119599,Lumpsum,38693,Tamil Nadu,Chennai,T30,18-25,Female,148.2,Net Banking,Pending
INV004412,2022-06-10,148923,Redemption,462080,Haryana,Faridabad,B30,36-45,Female,118.4,UPI,Pending
INV003437,2023-05-15,120189,Redemption,167643,Delhi,Delhi,T30,36-45,Male,133.3,Mandate,Pending
INV009284,2023-11-23,119092,SIP,129387,Rajasthan,Jaipur,B30,36-45,Male,28.7,Net Banking,Verified
INV001062,2023-04-01,119093,Redemption,335702,MP,Bhopal,B30,46-55,Male,95.6,UPI,Verified
INV007653,2024-07-12,120841,SIP,191970,Punjab,Amritsar,B30,56+,Female,53.8,Net Banking,Verified
INV009082,2024-02-16,119092,SIP,216623,Delhi,Delhi,T30,36-45,Male,110.8,Net Banking,Verified
INV008858,2025-09-13,120465,SIP,214751,Haryana,Faridabad,B30,46-55,Male,120.2,UPI,Verified
INV008721,2022-04-24,118633,Lumpsum,382404,Karnataka,Bangalore,T30,36-45,Male,22.9,UPI,Pending
INV001600,2023-05-22,119271,Redemption,441500,Telangana,Hyderabad,T30,46-55,Female,47.2,Mandate,Verified
INV009466,2024-11-22,119551,SIP,316639,Maharashtra,Mumbai,T30,26-35,Male,79.1,Mandate,Verified
INV005041,2023-12-25,119552,SIP,264242,Maharashtra,Mumbai,T30,36-45,Male,5.9,UPI,Verified
INV009482,2023-09-30,118456,SIP,96193,Tamil Nadu,Chennai,T30,36-45,Female,28.5,Cheque,Pending
INV001538,2022-01-28,120465,Lumpsum,395231,Tamil Nadu,Chennai,T30,36-45,Male,88.8,UPI,Pending
INV005436,2024-08-20,120503,Lumpsum,173962,Rajasthan,Jaipur,B30,56+,Male,146.2,Net Banking,Verified
INV005253,2023-03-10,125124,SIP,208465,Gujarat,Ahmedabad,T30,56+,Female,19.0,Mandate,Verified
INV008942,2024-01-03,119775,SIP,306224,Karnataka,Bangalore,T30,36-45,Female,26.2,Cheque,Verified
INV003285,2023-02-17,118457,Lumpsum,282384,Kerala,Kochi,T30,18-25,Female,133.2,UPI,Verified
INV007330,2025-04-25,120678,SIP,319289,MP,Bhopal,B30,36-45,Female,20.2,UPI,Verified
INV003041,2024-12-11,125123,SIP,147981,Haryana,Faridabad,B30,18-25,Male,53.2,UPI,Pending
INV009941,2025-04-24,148567,SIP,70066,Bihar,Patna,B30,56+,Male,90.2,Cheque,Verified
INV009063,2022-03-28,118457,SIP,131297,Odisha,Bhubaneswar,B30,46-55,Male,45.9,Net Banking,Verified
INV001123,2025-10-13,119085,Lumpsum,129878,Haryana,Faridabad,B30,46-55,Female,114.4,Cheque,Pending
INV005958,2024-10-12,119551,SIP,494189,Rajasthan,Jaipur,B30,56+,Female,141.5,Cheque,Pending
INV007525,2024-02-25,120503,Redemption,111782,Gujarat,Ahmedabad,T30,46-55,Male,45.7,Net Banking,Verified
INV001166,2022-12-16,125498,Redemption,55174,Gujarat,Ahmedabad,T30,26-35,Male,29.0,Net Banking,Verified
INV001222,2024-11-13,125354,SIP,90209,West Bengal,Kolkata,B30,18-25,Male,143.4,Mandate,Verified
INV005067,2023-11-03,119092,SIP,184717,Maharashtra,Mumbai,T30,26-35,Female,134.0,Cheque,Verified
INV002152,2024-12-06,119599,Redemption,496008,Bihar,Patna,B30,18-25,Female,94.1,UPI,Verified
INV009253,2022-11-12,125123,Redemption,102849,West Bengal,Kolkata,B30,26-35,Male,130.7,UPI,Verified
INV002983,2024-03-22,118456,SIP,491356,Odisha,Bhubaneswar,B30,36-45,Male,93.0,Net Banking,Verified
INV004839,2022-05-15,120678,Redemption,201414,Bihar,Patna,B30,26-35,Female,117.0,Mandate,Verified
INV002411,2023-02-03,125354,SIP,2878,Tamil Nadu,Chennai,T30,46-55,Male,20.0,UPI,Verified
INV009198,2022-02-03,119085,Redemption,25769,MP,Bhopal,B30,36-45,Male,147.9,UPI,Verified
INV003862,2025-10-31,148568,Redemption,331143,MP,Bhopal,B30,36-45,Female,142.5,Mandate,Verified
INV006655,2024-09-23,119775,SIP,408141,West Bengal,Kolkata,B30,26-35,Female,23.5,Mandate,Verified
INV006312,2022-03-24,118456,Lumpsum,325016,Bihar,Patna,B30,56+,Male,99.2,Net Banking,Verified
INV009744,2025-02-13,120679,Redemption,122081,Gujarat,Ahmedabad,T30,56+,Female,21.9,UPI,Verified
INV008027,2024-02-21,120679,SIP,69175,Delhi,Delhi,T30,36-45,Female,94.9,Net Banking,Verified
INV003576,2025-10-08,119599,Redemption,152947,Rajasthan,Jaipur,B30,26-35,Female,16.4,Mandate,Verified
INV003969,2025-04-02,119551,SIP,73566,Telangana,Hyderabad,T30,56+,Female,83.0,Net Banking,Verified
INV003015,2023-10-24,119085,SIP,195427,Rajasthan,Jaipur,B30,26-35,Male,140.7,UPI,Pending
INV009658,2024-12-08,119084,Lumpsum,349284,Punjab,Amritsar,B30,26-35,Female,46.7,Mandate,Verified
INV003245,2022-07-12,118637,SIP,464340,Karnataka,Bangalore,T30,26-35,Male,41.6,Cheque,Pending
INV001336,2023-10-31,119551,SIP,182599,MP,Bhopal,B30,18-25,Male,130.3,Cheque,Pending
INV002248,2023-06-01,148923,Redemption,301745,Tamil Nadu,Chennai,T30,18-25,Male,79.0,Cheque,Pending
INV002854,2022-01-10,125498,SIP,18246,MP,Bhopal,B30,18-25,Female,12.8,UPI,Verified
INV002320,2024-02-04,118632,SIP,203250,Odisha,Bhubaneswar,B30,26-35,Female,95.7,UPI,Verified
INV005025,2025-03-26,119775,Lumpsum,266645,Gujarat,Ahmedabad,T30,36-45,Female,131.1,Mandate,Pending
INV001955,2024-11-28,120465,SIP,330483,Karnataka,Bangalore,T30,36-45,Male,100.8,Net Banking,Verified
INV009540,2023-11-12,120466,SIP,296964,Punjab,Amritsar,B30,18-25,Male,63.6,Cheque,Verified
INV007615,2022-04-10,118633,SIP,52394,MP,Bhopal,B30,46-55,Male,37.6,Cheque,Verified
INV009128,2025-07-01,125497,Redemption,468772,Kerala,Kochi,T30,36-45,Female,15.1,Net Banking,Verified
INV007526,2024-03-11,118637,SIP,428203,Odisha,Bhubaneswar,B30,46-55,Male,49.4,Net Banking,Pending
INV005113,2022-07-02,118637,Lumpsum,179854,Karnataka,Bangalore,T30,36-45,Female,86.5,Cheque,Verified
INV002740,2023-08-30,119599,SIP,179845,Rajasthan,Jaipur,B30,36-45,Female,116.2,Cheque,Verified
INV007362,2024-03-03,148923,Redemption,113280,Kerala,Kochi,T30,18-25,Male,15.7,Net Banking,Verified
INV004281,2023-09-01,125355,Redemption,371236,UP,Lucknow,B30,56+,Male,148.9,Mandate,Pending
INV004911,2025-05-07,118457,SIP,198097,Karnataka,Bangalore,T30,36-45,Female,115.6,UPI,Pending
INV007520,2025-10-24,120190,Lumpsum,495537,MP,Bhopal,B30,56+,Male,141.5,UPI,Verified
INV006036,2022-11-20,120465,Lumpsum,310560,UP,Lucknow,B30,36-45,Female,105.8,Mandate,Verified
INV002532,2023-02-09,125355,SIP,64241,Delhi,Delhi,T30,46-55,Male,73.9,Cheque,Verified
INV008027,2024-05-15,118637,SIP,194751,Delhi,Delhi,T30,18-25,Male,44.0,Net Banking,Pending
INV004493,2024-04-28,125123,Redemption,31440,Odisha,Bhubaneswar,B30,46-55,Male,33.4,UPI,Verified
INV001964,2025-04-15,125497,Lumpsum,53827,Kerala,Kochi,T30,18-25,Female,135.6,UPI,Verified
INV002884,2025-10-01,119552,Redemption,431931,Maharashtra,Mumbai,T30,26-35,Female,19.5,Cheque,Verified
INV003762,2024-08-04,148923,SIP,73317,Punjab,Amritsar,B30,18-25,Male,5.2,Mandate,Verified
INV005400,2024-07-26,125498,SIP,331601,Odisha,Bhubaneswar,B30,56+,Female,142.3,UPI,Verified
INV003830,2025-07-07,118989,Redemption,182168,UP,Lucknow,B30,36-45,Male,149.2,Cheque,Verified
INV008836,2024-11-23,119776,Redemption,320650,Delhi,Delhi,T30,56+,Male,50.2,Mandate,Verified
INV007479,2022-06-29,119272,SIP,9174,Tamil Nadu,Chennai,T30,56+,Male,17.7,Net Banking,Verified
INV007448,2025-10-09,148568,SIP,399997,Karnataka,Bangalore,T30,46-55,Female,145.4,Cheque,Pending
INV001575,2024-03-03,119085,SIP,181261,Kerala,Kochi,T30,56+,Male,103.9,Mandate,Verified
INV003581,2024-06-11,120504,Redemption,368182,Gujarat,Ahmedabad,T30,36-45,Female,124.4,UPI,Verified
INV004980,2024-07-26,120190,SIP,242300,Bihar,Patna,B30,56+,Male,39.1,UPI,Pending
INV003000,2022-04-18,119271,Lumpsum,14734,Delhi,Delhi,T30,36-45,Male,91.6,Mandate,Pending
INV004574,2022-03-05,118637,Redemption,283412,MP,Bhopal,B30,18-25,Male,145.3,Mandate,Verified
INV008917,2023-03-15,119551,SIP,115990,Haryana,Faridabad,B30,18-25,Male,34.9,Net Banking,Pending
INV001084,2024-05-12,120842,SIP,331659,Odisha,Bhubaneswar,B30,18-25,Male,142.7,UPI,Verified
INV007131,2023-07-16,148568,Redemption,431230,Bihar,Patna,B30,18-25,Male,85.3,Cheque,Pending
INV001806,2022-10-13,120678,Redemption,434648,Karnataka,Bangalore,T30,36-45,Female,54.2,UPI,Verified
INV004747,2022-05-17,120504,Lumpsum,348071,UP,Lucknow,B30,36-45,Female,123.7,Net Banking,Verified
INV008476,2024-01-30,119093,SIP,104842,Punjab,Amritsar,B30,56+,Female,117.6,Mandate,Verified
INV004296,2023-07-28,125497,SIP,175868,UP,Lucknow,B30,56+,Female,108.9,Cheque,Verified
INV005747,2024-05-11,125123,Redemption,134164,Karnataka,Bangalore,T30,46-55,Male,58.7,Cheque,Verified
INV001190,2024-01-01,118637,Redemption,12801,Haryana,Faridabad,B30,26-35,Female,97.2,Cheque,Verified
INV009824,2023-02-27,119599,Lumpsum,362250,UP,Lucknow,B30,56+,Female,34.3,Net Banking,Verified
INV009529,2025-01-17,118456,SIP,35673,Tamil Nadu,Chennai,T30,46-55,Male,134.7,Cheque,Verified
INV008539,2025-03-31,125497,Lumpsum,429334,Tamil Nadu,Chennai,T30,26-35,Female,65.3,UPI,Verified
INV007954,2023-07-14,118456,SIP,243604,Punjab,Amritsar,B30,56+,Male,112.3,Cheque,Verified
INV009951,2025-10-20,119552,SIP,243959,Rajasthan,Jaipur,B30,36-45,Male,96.8,Cheque,Pending
INV007624,2022-02-10,119272,Redemption,273537,Punjab,Amritsar,B30,36-45,Male,32.5,Net Banking,Verified
INV001764,2022-03-03,120679,SIP,69531,Kerala,Kochi,T30,26-35,Female,125.0,Net Banking,Verified
INV009792,2024-10-26,119092,SIP,168938,Tamil Nadu,Chennai,T30,46-55,Female,72.7,UPI,Verified
INV006317,2022-02-18,118637,Redemption,151416,West Bengal,Kolkata,B30,36-45,Male,139.8,UPI,Verified
INV003762,2025-11-02,119775,Redemption,226898,Gujarat,Ahmedabad,T30,18-25,Male,34.1,Cheque,Pending
INV004595,2022-02-10,118990,SIP,51738,Haryana,Faridabad,B30,36-45,Female,80.0,Cheque,Verified
INV006466,2024-01-19,148924,Redemption,244263,Karnataka,Bangalore,T30,56+,Female,14.5,Mandate,Pending
INV006132,2024-11-30,125498,SIP,202570,Bihar,Patna,B30,18-25,Male,127.0,Net Banking,Verified
INV005253,2024-03-16,118636,Lumpsum,410462,Gujarat,Ahmedabad,T30,46-55,Female,140.9,Cheque,Verified
INV009393,2022-05-23,119552,Redemption,244511,West Bengal,Kolkata,B30,46-55,Female,92.0,Mandate,Verified
INV001481,2025-02-14,119271,Lumpsum,42612,Telangana,Hyderabad,T30,18-25,Female,22.6,UPI,Verified
INV002573,2022-05-08,120842,Lumpsum,9659,Punjab,Amritsar,B30,36-45,Female,68.0,Cheque,Verified
INV005439,2023-06-18,118636,SIP,364881,West Bengal,Kolkata,B30,36-45,Female,105.1,Net Banking,Verified
INV003798,2025-07-03,120190,Redemption,152102,Maharashtra,Mumbai,T30,46-55,Female,62.4,Cheque,Verified
INV001887,2022-01-29,119599,SIP,9788,MP,Bhopal,B30,46-55,Female,3.5,UPI,Verified
INV002395,2022-01-08,119775,SIP,158238,Bihar,Patna,B30,36-45,Female,20.2,Mandate,Verified
INV007688,2024-11-04,148567,SIP,335135,MP,Bhopal,B30,56+,Female,72.7,Cheque,Pending
INV006063,2024-03-21,120678,SIP,183834,Telangana,Hyderabad,T30,36-45,Male,91.3,Mandate,Verified
INV006515,2023-11-05,120504,Redemption,345453,Tamil Nadu,Chennai,T30,46-55,Female,3.1,Cheque,Pending
INV007939,2025-12-05,119272,SIP,481528,Odisha,Bhubaneswar,B30,18-25,Female,128.5,Mandate,Verified
INV005276,2024-08-04,120504,SIP,43596,Kerala,Kochi,T30,36-45,Female,131.9,Net Banking,Verified
INV003616,2022-05-02,125123,SIP,3205,Delhi,Delhi,T30,26-35,Male,15.0,Mandate,Verified
INV002706,2023-08-11,120190,Lumpsum,464987,Bihar,Patna,B30,56+,Female,89.1,Net Banking,Pending
INV005084,2023-01-02,119598,SIP,133215,Bihar,Patna,B30,36-45,Female,145.1,Net Banking,Verified
INV006700,2024-10-11,125355,SIP,313042,Karnataka,Bangalore,T30,46-55,Male,8.7,UPI,Verified
INV001339,2022-05-08,118990,SIP,430389,Maharashtra,Mumbai,T30,36-45,Female,132.0,Mandate,Verified
INV004146,2024-10-19,118990,Lumpsum,340017,Gujarat,Ahmedabad,T30,18-25,Female,42.9,Net Banking,Verified
INV006447,2024-03-07,118457,Redemption,8804,Punjab,Amritsar,B30,56+,Female,117.1,UPI,Verified
INV007292,2022-11-02,119271,Lumpsum,172989,Maharashtra,Mumbai,T30,56+,Male,71.3,Cheque,Verified
INV004478,2023-05-03,125123,SIP,124966,Kerala,Kochi,T30,26-35,Female,67.1,Mandate,Pending
INV008338,2022-08-03,125497,Lumpsum,482284,UP,Lucknow,B30,18-25,Female,107.6,Mandate,Verified
INV002215,2025-05-24,119599,Redemption,468216,Gujarat,Ahmedabad,T30,56+,Female,131.2,UPI,Pending
INV001326,2022-09-20,120466,SIP,112290,Delhi,Delhi,T30,46-55,Female,62.9,Cheque,Verified
INV003836,2025-07-31,148923,Redemption,407193,Bihar,Patna,B30,46-55,Female,116.2,Net Banking,Pending
INV001236,2025-09-30,148923,Redemption,31804,Maharashtra,Mumbai,T30,56+,Male,95.0,Net Banking,Verified
INV005307,2025-01-13,120504,SIP,271727,Gujarat,Ahmedabad,T30,18-25,Female,85.0,UPI,Verified
INV002392,2023-01-12,118633,SIP,403634,Haryana,Faridabad,B30,26-35,Male,7.6,Mandate,Verified
INV003335,2022-07-28,119775,SIP,363755,Punjab,Amritsar,B30,56+,Female,121.5,Mandate,Verified
INV002675,2025-11-06,125355,SIP,236434,Punjab,Amritsar,B30,26-35,Female,18.2,Net Banking,Pending
INV003240,2022-01-20,120190,Redemption,81996,UP,Lucknow,B30,18-25,Female,45.5,Cheque,Verified
INV008832,2023-09-19,125124,Lumpsum,140669,Gujarat,Ahmedabad,T30,18-25,Female,93.9,Mandate,Verified
